2021-09-10 17:20:57,203 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.LoginCommand- Client '389999999999' is logged in
2021-09-10 17:22:19,243 [http-nio-8081-exec-14] INFO  org.anatkor.dao.AccountDao- Account 10000000025 is updated with -20000
2021-09-10 17:22:19,244 [http-nio-8081-exec-14] INFO  org.anatkor.dao.TransactionDao- Amount 20000 is deducted from the account 10000000025
2021-09-10 17:22:19,245 [http-nio-8081-exec-14] INFO  org.anatkor.dao.AccountDao- Account 10000000004 is updated with 20000
2021-09-10 17:22:19,245 [http-nio-8081-exec-14] INFO  org.anatkor.dao.TransactionDao- Account 10000000004 is refilled with amount 20000
2021-09-10 17:22:19,248 [http-nio-8081-exec-14] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000025 to 10000000004, amount 20000 is added to DB
2021-09-10 17:22:19,251 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 42
2021-09-10 17:22:27,353 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.AccountsCommand- account list requested for user with id= 42
2021-09-10 17:22:37,393 [http-nio-8081-exec-14] INFO  org.anatkor.controllers.command.AccountCommand- request to refill account id=49 with amount=500000
2021-09-10 17:22:37,394 [http-nio-8081-exec-14] INFO  org.anatkor.dao.AccountDao- Account (id=49) is replenished with 500000
2021-09-10 17:23:28,269 [http-nio-8081-exec-18] INFO  org.anatkor.dao.AccountDao- Account 10000000027 is updated with -35000
2021-09-10 17:23:28,270 [http-nio-8081-exec-18] INFO  org.anatkor.dao.TransactionDao- Amount 35000 is deducted from the account 10000000027
2021-09-10 17:23:28,270 [http-nio-8081-exec-18] INFO  org.anatkor.dao.AccountDao- Account 10000000013 is updated with 35000
2021-09-10 17:23:28,270 [http-nio-8081-exec-18] INFO  org.anatkor.dao.TransactionDao- Account 10000000013 is refilled with amount 35000
2021-09-10 17:23:28,273 [http-nio-8081-exec-18] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000027 to 10000000013, amount 35000 is added to DB
2021-09-10 17:23:28,276 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 42
2021-09-10 17:24:24,358 [http-nio-8081-exec-14] INFO  org.anatkor.dao.AccountDao- Account 10000000015 not found
2021-09-10 17:24:47,247 [http-nio-8081-exec-12] INFO  org.anatkor.dao.AccountDao- Account 10000000015 not found
2021-09-10 17:25:21,193 [http-nio-8081-exec-20] INFO  org.anatkor.dao.AccountDao- Account 10000000027 is updated with -31500
2021-09-10 17:25:21,193 [http-nio-8081-exec-20] INFO  org.anatkor.dao.TransactionDao- Amount 31500 is deducted from the account 10000000027
2021-09-10 17:25:21,194 [http-nio-8081-exec-20] INFO  org.anatkor.dao.AccountDao- Account 10000000012 is updated with 31500
2021-09-10 17:25:21,194 [http-nio-8081-exec-20] INFO  org.anatkor.dao.TransactionDao- Account 10000000012 is refilled with amount 31500
2021-09-10 17:25:21,198 [http-nio-8081-exec-20] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000027 to 10000000012, amount 31500 is added to DB
2021-09-10 17:25:21,201 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 42
2021-09-10 17:25:26,934 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.LogoutCommand- User 389999999999 is Logged out
2021-09-10 17:25:26,937 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:25:30,943 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.LoginCommand- Client '383333333333' is logged in
2021-09-10 17:25:53,440 [http-nio-8081-exec-14] INFO  org.anatkor.controllers.command.AccountsCommand- account list requested for user with id= 13
2021-09-10 17:26:02,617 [http-nio-8081-exec-20] INFO  org.anatkor.controllers.command.AccountCommand- request to refill account id=36 with amount=1000000
2021-09-10 17:26:02,620 [http-nio-8081-exec-20] INFO  org.anatkor.dao.AccountDao- Account (id=36) is replenished with 1000000
2021-09-10 17:27:59,773 [http-nio-8081-exec-17] INFO  org.anatkor.dao.AccountDao- Account 10000000013 is updated with -3829
2021-09-10 17:27:59,774 [http-nio-8081-exec-17] INFO  org.anatkor.dao.TransactionDao- Amount 3829 is deducted from the account 10000000013
2021-09-10 17:27:59,774 [http-nio-8081-exec-17] INFO  org.anatkor.dao.AccountDao- Account 10000000018 is updated with 3829
2021-09-10 17:27:59,774 [http-nio-8081-exec-17] INFO  org.anatkor.dao.TransactionDao- Account 10000000018 is refilled with amount 3829
2021-09-10 17:27:59,777 [http-nio-8081-exec-17] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000013 to 10000000018, amount 3829 is added to DB
2021-09-10 17:27:59,780 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 13
2021-09-10 17:28:11,249 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.LogoutCommand- User 383333333333 is Logged out
2021-09-10 17:28:11,253 [http-nio-8081-exec-19] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:28:13,297 [http-nio-8081-exec-16] INFO  org.anatkor.controllers.command.LoginCommand- Admin '381111111111' is logged in
2021-09-10 17:28:14,873 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:28:31,022 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.LogoutCommand- User 381111111111 is Logged out
2021-09-10 17:28:31,025 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:28:34,535 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.LoginCommand- Client '384444444444' is logged in
2021-09-10 17:48:16,828 [http-nio-8081-exec-11] INFO  org.anatkor.dao.AccountDao- Account 10000000007 is updated with -30
2021-09-10 17:48:16,828 [http-nio-8081-exec-11] INFO  org.anatkor.dao.TransactionDao- Amount 30 is deducted from the account 10000000007
2021-09-10 17:48:16,829 [http-nio-8081-exec-11] INFO  org.anatkor.dao.AccountDao- Account 10000000010 is updated with 30
2021-09-10 17:48:16,829 [http-nio-8081-exec-11] INFO  org.anatkor.dao.TransactionDao- Account 10000000010 is refilled with amount 30
2021-09-10 17:48:16,832 [http-nio-8081-exec-11] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000007 to 10000000010, amount 30 is added to DB
2021-09-10 17:48:16,834 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 14
2021-09-10 17:48:19,917 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.UserCommand- User 384444444444 profile called
2021-09-10 17:48:24,822 [http-nio-8081-exec-14] INFO  org.anatkor.controllers.command.AccountsCommand- account list requested for user with id= 14
2021-09-10 17:48:33,657 [http-nio-8081-exec-20] INFO  org.anatkor.controllers.command.AccountCommand- request to refill account id=29 with amount=820000
2021-09-10 17:48:33,658 [http-nio-8081-exec-20] INFO  org.anatkor.dao.AccountDao- Account (id=29) is replenished with 820000
2021-09-10 17:49:09,166 [http-nio-8081-exec-15] INFO  org.anatkor.dao.AccountDao- Account 10000000007 is updated with -30000
2021-09-10 17:49:09,166 [http-nio-8081-exec-15] INFO  org.anatkor.dao.TransactionDao- Amount 30000 is deducted from the account 10000000007
2021-09-10 17:49:09,167 [http-nio-8081-exec-15] INFO  org.anatkor.dao.AccountDao- Account 10000000010 is updated with 30000
2021-09-10 17:49:09,167 [http-nio-8081-exec-15] INFO  org.anatkor.dao.TransactionDao- Account 10000000010 is refilled with amount 30000
2021-09-10 17:49:09,169 [http-nio-8081-exec-15] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000007 to 10000000010, amount 30000 is added to DB
2021-09-10 17:49:09,172 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 14
2021-09-10 17:49:13,208 [http-nio-8081-exec-14] INFO  org.anatkor.controllers.command.LogoutCommand- User 384444444444 is Logged out
2021-09-10 17:49:13,211 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:49:15,275 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.LoginCommand- Admin '381111111111' is logged in
2021-09-10 17:49:23,364 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:49:32,318 [http-nio-8081-exec-16] INFO  org.anatkor.controllers.command.LogoutCommand- User 381111111111 is Logged out
2021-09-10 17:49:32,321 [http-nio-8081-exec-14] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:49:37,822 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.LoginCommand- Client '385555555555' is logged in
2021-09-10 17:49:45,388 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.LogoutCommand- User 385555555555 is Logged out
2021-09-10 17:49:45,391 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:49:48,326 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.LoginCommand- Client '382222222222' is logged in
2021-09-10 17:50:30,198 [http-nio-8081-exec-19] INFO  org.anatkor.dao.AccountDao- Account 10000000028 is updated with -5000
2021-09-10 17:50:30,198 [http-nio-8081-exec-19] INFO  org.anatkor.dao.TransactionDao- Amount 5000 is deducted from the account 10000000028
2021-09-10 17:50:30,198 [http-nio-8081-exec-19] INFO  org.anatkor.dao.AccountDao- Account 10000000010 is updated with 5000
2021-09-10 17:50:30,198 [http-nio-8081-exec-19] INFO  org.anatkor.dao.TransactionDao- Account 10000000010 is refilled with amount 5000
2021-09-10 17:50:30,199 [http-nio-8081-exec-19] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000028 to 10000000010, amount 5000 is added to DB
2021-09-10 17:50:30,202 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 9
2021-09-10 17:50:32,853 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.LogoutCommand- User 382222222222 is Logged out
2021-09-10 17:50:32,855 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:50:35,616 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.LoginCommand- Admin '381111111111' is logged in
2021-09-10 17:50:37,371 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:52:53,386 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.LogoutCommand- User 381111111111 is Logged out
2021-09-10 17:52:53,390 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:52:55,875 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.LoginCommand- Client '382222222222' is logged in
2021-09-10 17:52:56,951 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:53:57,620 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:53:58,352 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:53:59,836 [http-nio-8081-exec-16] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:00,444 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:01,092 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:01,645 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:02,292 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:02,836 [http-nio-8081-exec-20] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:03,905 [http-nio-8081-exec-19] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:04,364 [http-nio-8081-exec-14] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:04,828 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:54:05,249 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:55:55,446 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:57:19,781 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 17:58:29,014 [http-nio-8081-exec-16] INFO  org.anatkor.controllers.command.LogoutCommand- User 382222222222 is Logged out
2021-09-10 17:58:29,017 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 17:58:31,102 [http-nio-8081-exec-11] INFO  org.anatkor.controllers.command.LoginCommand- Admin '381111111111' is logged in
2021-09-10 17:58:32,374 [http-nio-8081-exec-20] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:59:22,390 [http-nio-8081-exec-14] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:59:23,724 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:59:25,408 [http-nio-8081-exec-20] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:59:26,355 [http-nio-8081-exec-19] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:59:28,121 [http-nio-8081-exec-16] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 17:59:29,428 [http-nio-8081-exec-14] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
